"","crn","stn","cast","mdate","press","theta","sigma","temp","csal","coxy","bsal","boxy","dic","ph","alk","phos","nit","sil","dop","don","doc","tdp","tdn","pc","pn","pp","lln","llp","atp","n2o","psi","p15n","no2"
"1324",92,2,6,41598,45.5,23.2796,24.016,23.289,35.2156,215.5,35.2155,213.7,1992,8.085,2315,0.09,0.01,-9,0.21,6.03,91.06,0.29,6.04,-9,-9,-9,0.2,32.2,-9,-9,-9,-9,-9
"1325",92,2,6,41598,60.3,23.2803,24.016,23.2928,35.2151,215.5,35.2226,217,1993.8,8.085,2312,0.07,0.01,1.55,0.24,7.15,87.3,0.31,7.16,-9,-9,-9,1.5,33.2,-9,-9,-9,-9,-9
"1326",92,2,6,41598,74.3,23.2785,24.016,23.2938,35.2149,215.5,35.2173,214,1991.9,8.084,2319,0.07,0.01,1.53,0.28,7.48,82.8,0.35,7.49,-9,-9,-9,1.3,33.2,-9,-9,-9,-9,-9
"1327",92,2,6,41598,84.6,23.2769,24.016,23.2943,35.2149,215.4,35.2244,214,1992.9,8.085,2315,0.08,0.01,-9,0.2,5.48,82.71,0.27,5.49,-9,-9,-9,0.7,-9,-9,-9,-9,-9,-9
"1328",92,2,6,41598,94.1,23.004,24.103,23.0232,35.2245,213.9,35.2225,214.3,1995.3,8.081,2316,0.07,0,1.67,0.21,5.97,77.63,0.27,5.97,-9,-9,-9,1.4,-9,-9,-9,-9,-9,-9
"1329",92,2,6,41598,104.3,22.4129,24.263,22.4339,35.2132,209.8,35.219,213.1,2000.9,8.069,-9,0.07,0,2.21,0.19,5.36,77.24,0.25,5.36,-9,-9,-9,9.2,29.8,-9,-9,-9,-9,-9
"1330",92,2,6,41598,114.2,21.9223,24.408,21.9448,35.2217,204.5,35.2208,210.8,2006.8,8.061,2312,0.07,0.1,1.66,0.19,4.97,77.43,0.25,5.07,-9,-9,-9,98.4,-9,-9,-9,-9,-9,-9
"1331",92,2,6,41598,124.9,21.7522,24.483,21.7767,35.2573,208.8,35.2549,214.4,2007.8,8.06,2315,0.07,0.06,-9,0.18,5.22,73.67,0.24,5.28,-9,-9,-9,-9,30.3,-9,-9,-9,-9,-9
"1332",92,2,6,41598,148.8,21.5167,24.546,21.5457,35.2549,214,35.2511,214.4,2008.8,8.057,2317,0.07,0.12,1.87,0.18,5.43,70.5,0.24,5.55,-9,-9,-9,111.2,42,-9,-9,-9,-9,-9
"1333",92,2,6,41598,157.9,21.3796,24.602,21.4103,35.2785,219.8,35.2794,217.5,2006.9,8.059,2314,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1334",92,2,6,41598,177.1,20.923,24.694,20.9569,35.2348,211.7,35.2441,215,2009.8,8.048,2311,0.09,0.21,1.87,0.15,5.21,70.01,0.23,5.43,-9,-9,-9,220.6,41,-9,-9,-9,-9,-9
"1335",92,2,6,41598,190.6,19.8399,24.835,19.875,35.0404,183.4,35.0386,195.6,2031,7.996,2313,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1336",92,2,6,41598,205.1,19.0662,24.973,19.103,34.959,188,34.9575,184.3,2039.5,7.975,2299,0.24,2.35,-9,0.12,4.32,66.12,0.36,6.68,-9,-9,-9,2378.4,211.9,-9,-9,-9,-9,-9
"1337",93,2,1,51298,4498.3,1.1113,27.788,1.4856,34.6893,152.5,34.6885,151.9,2324.7,7.581,2410,2.48,35.73,148.71,-9,-9,41.13,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1338",93,2,5,51398,210.4,18.18,25.191,18.2164,34.9521,205.8,34.952,207.7,2030,7.985,2295,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1339",93,2,5,51398,225.4,17.7951,25.259,17.8336,34.9177,210.9,34.9198,210.5,2030.1,7.98,2290,0.22,2.06,3.28,0.16,4.51,54.79,0.38,6.57,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1340",93,2,5,51398,236.6,17.2195,25.343,17.2589,34.8457,208.4,34.8572,210.4,2032.3,7.971,2284,0.26,2.53,4.04,0.15,4.4,59.78,0.41,6.93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1341",93,2,5,51398,252.8,16.6166,25.393,16.6577,34.7242,203.8,34.7298,205.2,2040.1,7.946,2283,0.31,3.34,4.1,0.16,4.4,57.63,0.47,7.74,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1342",93,2,5,51398,277.4,15.0704,25.577,15.1126,34.5077,197.5,34.5216,199.2,2051.5,7.902,2266,0.49,5.61,6.15,0.17,4.36,54.81,0.65,9.97,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1343",93,2,5,51398,298.7,14.0511,25.725,14.0944,34.4166,201.9,34.4267,200.2,2058.8,7.879,2260,0.57,7.23,8.13,0.17,4.38,50.61,0.73,11.61,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1344",93,2,5,51398,327.3,12.8286,25.888,12.8732,34.3039,197.6,34.3158,197.8,2070.6,7.846,-9,0.72,9.51,9.64,0.17,3.81,52.47,0.89,13.32,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1345",93,2,5,51398,352.7,12.1158,25.979,12.1622,34.2434,196.3,34.2435,194,2082.3,7.815,2259,0.86,11.53,12.27,0.14,4.14,52.86,1,15.67,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1346",93,2,5,51398,404.8,9.7876,26.295,9.8341,34.1129,180.9,34.1151,179.1,2120.4,7.722,2260,1.29,17.67,20.32,0.12,5.12,54.04,1.41,22.79,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1347",93,2,5,51398,499.3,7.4017,26.636,7.4505,34.0774,124.9,34.0788,123.9,2196.6,7.558,2269,2.01,27.57,43.68,0.11,3.6,51.21,2.12,31.17,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1348",93,2,5,51398,597.5,5.9322,26.893,5.9844,34.1544,61.4,34.1557,59.6,2271,7.401,2294,2.63,36.03,67.89,0.04,2.77,52.48,2.67,38.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1349",93,2,5,51398,701.2,4.7764,27.119,4.8321,34.2667,31.6,34.2667,30.9,2317.2,7.34,2323,2.96,40.73,90.8,0.06,2.46,46.61,3.02,43.19,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1350",93,2,5,51398,799.9,4.606,27.226,4.6693,34.3769,32.3,34.3766,31.3,2327.7,7.353,2336,3.01,41.27,95.69,0.04,1.4,43.19,3.06,42.67,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1351",93,2,5,51398,901.1,4.2136,27.308,4.2829,34.4269,32.5,34.4278,32.3,2339.8,7.36,2349,3.04,41.75,104.82,0.03,1.29,44.85,3.07,43.04,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1352",93,2,5,51398,1023.2,3.8412,27.389,3.9181,34.4805,43.6,34.4792,42.4,2342.7,7.382,2363,3.02,41.63,110.9,0,1.22,49.58,3.02,42.86,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1353",93,2,6,51398,4.3,23.0721,24.134,23.073,35.2911,214.8,35.2903,-9,1994.1,8.084,2319,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1354",93,2,6,51398,24.9,22.7926,24.228,22.7977,35.3093,215.5,35.3093,-9,1996.6,8.079,2317,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1355",93,2,6,51398,35.1,22.682,24.261,22.6891,35.311,216.6,35.3194,216.9,1996.1,8.079,2318,0.06,0.01,1.05,0.21,5.98,93.34,0.26,5.99,-9,-9,-9,1.2,61.5,-9,-9,-9,-9,-9
"1356",93,2,6,51398,44.7,22.6051,24.287,22.6141,35.317,217.4,35.3156,216.9,1995.7,8.081,2320,0.08,0,0.99,0.17,5.93,88.22,0.24,5.93,-9,-9,-9,0.1,55.7,-9,-9,-9,-9,-9
"1357",93,2,6,51398,59.8,22.5384,24.31,22.5504,35.3218,217.8,35.3217,217.2,1997.6,8.079,2322,0.05,0.01,0.94,0.21,5.69,83.87,0.25,5.7,-9,-9,-9,0.4,50.8,-9,-9,-9,-9,-9
"1358",93,2,6,51398,74.6,22.5337,24.311,22.5487,35.3218,217.6,35.3214,216.6,1997.5,8.081,2316,0.06,0.01,1.08,0.2,5.72,82.11,0.25,5.73,-9,-9,-9,0.1,58.6,-9,-9,-9,-9,-9
"1359",93,2,6,51398,85.8,22.4626,24.328,22.4798,35.3166,-9,-9,216.5,1997.6,8.079,2314,0.05,0.01,1.1,0.21,5.82,78.4,0.25,5.83,-9,-9,-9,0.4,-9,-9,-9,-9,-9,-9
"1360",93,2,6,51398,94.7,22.2352,24.394,22.2541,35.3184,217.5,35.3218,217.4,1998.9,8.077,2323,0.05,0.01,1.06,0.21,6.04,77.14,0.26,6.05,-9,-9,-9,0.2,-9,-9,-9,-9,-9,-9
"1361",93,2,6,51398,104.8,22.0508,24.441,22.0716,35.3128,218.4,35.3127,217.6,2000.7,8.071,2315,0.05,0.02,1.08,0.2,5.24,75.87,0.24,5.26,-9,-9,-9,0.7,60,-9,-9,-9,-9,-9
"1362",93,2,6,51398,115.4,21.7121,24.512,21.7347,35.2818,216.9,35.2813,217.2,2003.6,8.063,2311,0.07,0.02,1.27,0.19,5.8,71.28,0.25,5.82,-9,-9,-9,3.4,-9,-9,-9,-9,-9,-9
"1363",93,2,6,51398,134.1,20.6378,24.731,20.6632,35.1827,-9,-9,210.9,2015.3,8.038,2312,0.11,0.4,1.41,0.17,4.97,62.98,0.27,5.37,-9,-9,-9,412.3,-9,-9,-9,-9,-9,-9
"1364",93,2,6,51398,151,19.8006,24.909,19.8283,35.1247,207.9,35.1324,208.8,2019.2,8.02,2306,0.13,0.86,2.2,0.18,4.92,55.47,0.3,5.78,-9,-9,-9,933.1,124,-9,-9,-9,-9,-9
"1365",93,2,6,51398,160.1,19.5667,24.955,19.5959,35.1051,206.8,35.1069,207.8,2023.2,8.013,2306,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1366",93,2,6,51398,174.8,19.1306,25.034,19.1619,35.0611,208.6,35.0698,206.8,2024.1,8.004,2299,0.18,1.41,2.09,0.17,4.62,59.47,0.34,6.03,-9,-9,-9,-9,160.2,-9,-9,-9,-9,-9
"1367",93,2,6,51398,187.6,18.8063,25.097,18.8396,35.0346,214.9,35.0359,214.4,2024,8.005,2294,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1368",93,2,6,51398,201.9,18.1154,25.186,18.1502,34.9252,208.8,34.9335,207.4,2031.2,7.983,2299,0.22,2.02,3.89,0.14,4.45,60.46,0.37,6.47,-9,-9,-9,-9,209,-9,-9,-9,-9,-9
"1369",94,2,1,61698,4501.1,1.1116,27.788,1.4862,34.6887,152.6,34.6907,151.5,2324.6,7.58,2410,2.5,35.92,148.1,-9,-9,39.07,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1370",94,2,3,61798,5.7,24.1102,23.82,24.1114,35.2798,213.4,35.285,-9,1994.6,8.084,2322,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1371",94,2,3,61798,25.3,24.1176,23.818,24.123,35.2789,213.4,35.2774,-9,1995.1,8.084,2317,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1372",94,2,3,61798,35.7,24.1178,23.818,24.1253,35.2789,213.4,35.2783,212.9,1994.2,8.081,2319,0.08,0,1.52,0.19,6.12,95.98,0.26,6.12,-9,-9,-9,-9,77.1,-9,-9,-9,-9,-9
"1373",94,2,3,61798,45.9,24.1063,23.824,24.116,35.2825,213.4,35.2815,212.5,1994.2,8.086,2317,0.08,0,1.45,0.18,5.99,96.57,0.25,5.99,-9,-9,-9,0.2,64.4,-9,-9,-9,-9,-9
"1374",94,2,3,61798,60.4,23.6941,23.959,23.7067,35.3002,-9,-9,216.2,1992,8.086,2317,0.06,0,1.42,0.2,6.62,93.44,0.25,6.62,-9,-9,-9,0.1,58.6,-9,-9,-9,-9,-9
"1375",94,2,3,61798,74.7,23.1024,24.112,23.1177,35.2747,216.2,35.2727,216.4,1995.2,8.081,2314,0.06,0,1.4,0.2,6.08,92.86,0.25,6.08,-9,-9,-9,0.1,56.6,-9,-9,-9,-9,-9
"1376",94,2,3,61798,84.9,22.7678,24.215,22.7851,35.2829,218.2,35.2807,217.1,1997.2,8.074,2317,0.06,0,1.39,0.21,5.87,86.71,0.27,5.87,-9,-9,-9,0.1,-9,-9,-9,-9,-9,-9
"1377",94,2,3,61798,95.1,22.666,24.282,22.6852,35.3334,216.7,35.3283,219,1999.9,8.076,2319,0.05,0,2.15,0.2,6.13,84.16,0.25,6.13,-9,-9,-9,0.4,-9,-9,-9,-9,-9,-9
"1378",94,2,3,61798,105.4,22.3396,24.358,22.3607,35.3102,215.8,35.3079,218.2,2002.6,8.071,2318,0.06,0.01,1.45,0.18,5.99,79.28,0.23,6,-9,-9,-9,0.1,59.6,-9,-9,-9,-9,-9
"1379",94,2,3,61798,115.9,21.922,24.46,21.9449,35.2895,-9,-9,217.5,2006.2,8.063,2317,0.08,0.01,2.13,0.19,9.03,77.33,0.26,9.04,-9,-9,-9,2.7,-9,-9,-9,-9,-9,-9
"1380",94,2,3,61798,125.8,21.4305,24.55,21.4549,35.2285,206.9,35.235,211.6,2010.5,8.05,2311,0.08,0.1,1.61,0.17,5.33,77.92,0.24,5.43,-9,-9,-9,82.1,90.8,-9,-9,-9,-9,-9
"1381",94,2,3,61798,135.5,21.0706,24.638,21.0967,35.2145,200,35.2142,206.3,2016.4,8.037,2312,0.11,0.56,2.22,0.15,5.77,72.65,0.25,6.33,-9,-9,-9,554.5,-9,-9,-9,-9,-9,-9
"1382",94,2,3,61798,150.4,20.6773,24.717,20.7058,35.178,199.7,35.183,203.2,2021.1,8.027,2303,0.14,0.85,3.18,0.15,5.18,68.94,0.28,6.02,-9,-9,-9,-9,149.4,-9,-9,-9,-9,-9
"1383",94,2,3,61798,160,20.4142,24.78,20.4443,35.1687,203.6,35.1678,203.1,2023.1,8.019,-9,0.15,1.03,2.07,0.15,5.44,-9,0.29,6.46,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1384",94,2,3,61798,175.4,19.9243,24.875,19.9567,35.1228,200.6,35.1233,201.1,2027.5,8.009,2304,-9,-9,-9,-9,-9,66.5,-9,-9,-9,-9,-9,-9,185.5,-9,-9,-9,-9,-9
"1385",94,2,3,61798,185.6,19.4759,24.96,19.5096,35.0803,203.3,35.0808,201.6,2029.1,8.002,2301,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1386",94,2,3,61798,202.1,18.7735,25.077,18.8093,34.9978,199.6,35.0006,200.6,2031.6,7.987,2296,0.21,1.9,3.8,0.16,4.76,62.89,0.37,6.67,-9,-9,-9,-9,240.2,-9,-9,-9,-9,-9
"1387",94,2,4,61798,210.5,18.6566,25.117,18.6937,35.0119,208.2,35.0099,207.6,2028.6,7.991,2295,-9,-9,-9,-9,-9,66.31,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1388",94,2,4,61798,225.7,17.6703,25.27,17.7086,34.892,209,34.8895,208.5,2033.2,7.974,2288,0.23,2.19,3.26,0.13,4.82,66.81,0.36,7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1389",94,2,4,61798,235.7,17.1435,25.332,17.1827,34.8069,203.5,34.7932,203.7,2038.7,7.955,2279,0.3,3.05,3.79,0.14,6.29,66.81,0.44,9.34,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1390",94,2,4,61798,250.4,15.915,25.471,15.9545,34.6148,192.3,34.6207,196.5,2053.5,7.915,2274,0.42,4.79,4.92,0.14,4.53,67.6,0.56,9.32,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1391",94,2,4,61798,274.8,13.7927,25.75,13.832,34.3785,194,34.3754,193.1,2068.7,7.859,2260,0.64,8.25,7.84,0.05,4.01,60.97,0.69,12.25,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1392",94,2,4,61798,299.8,13.0764,25.845,13.1177,34.3126,196.4,34.3128,194.5,2074.6,7.842,2250,0.72,9.33,8.98,0.13,4.16,54.91,0.85,13.49,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1393",94,2,4,61798,325.5,12.0715,25.982,12.1141,34.2355,198.1,34.2234,195.6,2085.2,7.816,-9,0.86,11.4,11.36,0.16,3.64,52.57,1.02,15.05,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1394",94,2,4,61798,351.5,10.8077,26.154,10.8506,34.158,196.5,34.1581,197.4,2098,7.783,2250,1.02,13.89,15.17,0.14,4.45,53.26,1.15,18.33,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1395",94,2,4,61798,399.2,9.0184,26.386,9.0619,34.0693,177.1,34.0764,176.5,2133.7,7.699,2253,1.39,19.37,24.67,0.1,3.85,54.73,1.49,23.22,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1396",94,2,4,61798,600.2,5.9356,26.889,5.9881,34.1497,47.6,34.1474,47.4,2280.3,7.37,2291,2.74,36.8,69.31,0.1,2.79,53.26,2.83,39.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1397",94,2,4,61798,700.1,5.2744,27.054,5.3327,34.2571,25.9,34.2555,25.9,2312.5,7.333,2313,2.98,40.17,83.67,0.01,2.36,53.74,2.99,42.54,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1398",94,2,4,61798,799.9,4.9028,27.184,4.9679,34.3657,24.2,34.3634,24.4,2329.3,7.34,2328,3.03,41.36,92,0.03,3.07,47.78,3.07,44.43,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1399",94,2,4,61798,901.1,4.5076,27.295,4.5791,34.4505,30.8,34.4495,30.5,2337.5,7.364,2343,3.05,41.97,99.3,0.05,2.53,47.09,3.1,44.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1400",94,2,4,61798,1020.3,4.076,27.379,4.1546,34.4981,38.8,34.4967,38.8,2340.3,7.38,2356,3.04,42.14,107.2,0.03,2.94,52.27,3.07,45.08,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1401",149,2,1,61903,1999.8,1.9904,27.669,2.1287,34.6217,90.1,34.6245,90.7,2356.2,7.473,-9,2.82,39.53,150.78,-9,-9,39.04,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1402",149,2,1,61903,3000.2,1.3171,27.76,1.5347,34.6718,125.5,34.6729,125.7,2344.9,7.542,2423,2.64,37.63,160.14,-9,-9,39.23,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1403",149,2,1,61903,4500.6,1.1119,27.789,1.4866,34.6905,152.7,34.6892,152.7,2324.5,7.586,2425,2.5,35.66,149.89,-9,-9,40.81,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1404",149,2,2,61903,354.6,12.1683,25.998,12.2151,34.28,209.2,34.2682,208.3,2080.5,7.827,2260,0.84,11.44,11.76,-9,-9,51.71,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1405",149,2,2,61903,487.1,8.0432,26.527,8.093,34.057,151.9,34.0569,151.7,2169.3,7.617,2268,1.78,24.71,34.09,-9,-9,49.69,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1406",149,2,2,61903,615.3,6.2494,26.861,6.3047,34.1646,65.8,34.1567,65,2262.9,7.416,2297,2.63,35.38,62.7,-9,-9,47.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1407",149,2,2,61903,764.2,5.0383,27.114,5.101,34.2976,37.4,34.3032,35.9,2312.4,7.361,2334,2.97,40.37,86.9,-9,-9,44.33,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1408",149,2,2,61903,1020,4.0198,27.37,4.0978,34.4793,41.1,34.479,40.7,2338.7,7.386,-9,3.03,42.22,-9,-9,-9,41.74,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1409",149,2,7,62003,24.9,25.7878,23.225,25.7933,35.1666,208.2,35.1659,208,1978.2,8.096,2311,-9,-9,-9,-9,-9,76.18,-9,-9,-9,-9,-9,1.6,45.9,-9,-9,-9,-9,-9
"1410",149,2,7,62003,45.1,25.4146,23.331,25.4245,35.1538,211.7,35.1556,212.7,1979.6,8.091,2312,-9,-9,-9,-9,-9,83.88,-9,-9,-9,-9,-9,2.8,42.2,-9,-9,-9,-9,-9
"1411",149,2,7,62003,74.8,23.1348,24.12,23.1502,35.2972,217.3,35.3006,217.6,1999.8,8.07,2324,-9,-9,-9,-9,-9,77.7,-9,-9,-9,-9,-9,2.4,23.6,-9,-9,-9,-9,-9
"1412",149,2,7,62003,99.5,22.4936,24.3,22.5136,35.292,208.7,35.2927,209.8,2012.1,8.052,2321,-9,-9,-9,-9,-9,73.28,-9,-9,-9,-9,-9,2,53.8,-9,-9,-9,-9,-9
"1413",149,2,7,62003,149.6,20.7969,24.751,20.8254,35.2655,204.3,35.2724,206.4,2029.1,8.018,2317,-9,-9,-9,-9,-9,65.8,-9,-9,-9,-9,-9,687.2,85.3,-9,-9,-9,-9,-9
"1414",149,2,7,62003,200.4,19.2583,25.052,19.2944,35.1273,211.8,35.1338,211.5,2031,8.002,2307,-9,-9,-9,-9,-9,70.57,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1415",150,2,1,71903,2000.6,2.0144,27.667,2.1532,34.6206,90.2,34.6205,90.5,2355.6,7.47,-9,2.8,39.78,149.99,-9,-9,34.48,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1416",150,2,1,71903,2998.3,1.3433,27.756,1.5612,34.6691,125.5,34.6706,125.7,2345.3,7.533,2424,2.63,37.74,158.96,-9,-9,34.59,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1417",150,2,1,71903,4499.1,1.1127,27.788,1.4872,34.6889,152.3,34.6883,152.2,2325.8,7.575,2423,2.5,35.85,150.25,-9,-9,35.67,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1418",150,2,2,71903,295.6,12.4645,25.94,12.504,34.2787,188.8,34.2823,187.1,2091.6,7.797,2261,0.92,12.18,12.45,-9,-9,45.69,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1419",150,2,2,71903,379.3,10.03,26.287,10.0742,34.1547,193.9,34.1552,194.2,2114,7.746,2260,1.17,16.8,20.22,-9,-9,44.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1420",150,2,2,71903,480,7.2584,26.624,7.3047,34.0362,133.2,34.0358,134.1,2192.8,7.562,2272,1.91,27.97,43.4,-9,-9,42.98,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1421",150,2,2,71903,628.6,5.3535,26.941,5.4058,34.1254,56.1,34.124,54.3,2284.1,7.367,2308,2.79,38.04,77.19,-9,-9,39.42,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1422",150,2,2,71903,1022.6,3.9831,27.381,4.0611,34.4889,39.9,34.4903,40.4,2340.8,7.368,2371,3.05,41.95,108.95,-9,-9,35.94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1423",150,2,7,72003,4.8,26.1374,23.23,26.1385,35.3174,206.8,35.3179,205.8,1988.2,8.085,2325,-9,-9,-9,-9,-9,72.9,-9,-9,-9,-9,-9,-9,22.4,-9,-9,-9,-9,-9
"1424",150,2,7,72003,24.9,25.9661,23.299,25.9717,35.3386,208.1,35.3378,207.4,1990.5,8.077,2323,-9,-9,-9,-9,-9,73.08,-9,-9,-9,-9,-9,-9,22.2,-9,-9,-9,-9,-9
"1425",150,2,7,72003,45,25.6249,23.447,25.6349,35.3935,210.1,35.393,209.6,1997.1,8.078,2327,-9,-9,-9,-9,-9,72.76,-9,-9,-9,-9,-9,-9,14.7,-9,-9,-9,-9,-9
"1426",150,2,7,72003,74.5,23.6077,23.997,23.6232,35.3171,224.7,35.3185,224.3,1998.7,8.062,2324,-9,-9,-9,-9,-9,68.56,-9,-9,-9,-9,-9,-9,12.9,-9,-9,-9,-9,-9
"1427",150,2,7,72003,98.7,22.243,24.382,22.2627,35.3064,223.4,35.3056,222.9,2010.2,8.046,2319,-9,-9,-9,-9,-9,67.29,-9,-9,-9,-9,-9,-9,24.2,-9,-9,-9,-9,-9
"1428",150,2,7,72003,148.9,19.2857,25.005,19.3125,35.0743,214.1,35.0799,216.3,2026.8,7.992,2306,-9,-9,-9,-9,-9,58.77,-9,-9,-9,-9,-9,-9,93,-9,-9,-9,-9,-9
"1429",150,2,7,72003,200.8,16.8106,25.354,16.8435,34.7324,193,34.7388,193.3,2057.2,7.907,2281,-9,-9,-9,-9,-9,57.14,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1430",151,2,1,82003,2999.6,1.3538,27.755,1.5721,34.6687,123.8,34.6682,123.7,2347.2,7.542,2425,2.62,37.44,157.49,-9,-9,38.62,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1431",151,2,1,82003,4500.6,1.1132,27.788,1.4879,34.6894,151.8,34.6895,151.4,2326,7.58,2424,2.49,35.46,150.19,-9,-9,37.21,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1432",151,2,2,82003,266,15.1786,25.541,15.2192,34.492,174.6,34.4907,174,2081.3,7.838,2278,-9,-9,5.56,-9,-9,50.44,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1433",151,2,2,82003,358.8,10.3112,26.241,10.3536,34.1574,162.8,34.1589,168.3,2129.8,7.699,2264,1.38,17.82,18.21,-9,-9,48.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1434",151,2,2,82003,494.6,7.7595,26.605,7.8091,34.1033,114.1,34.1036,113,2203.8,7.525,2277,2.11,28.16,39.19,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1435",151,2,2,82003,620.9,5.3939,26.943,5.4457,34.1348,46.1,34.133,44.5,2290.9,7.35,2307,2.85,38.65,74.6,-9,-9,42.42,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1436",151,2,2,82003,762.3,4.7959,27.161,4.857,34.3217,23.2,34.3211,22.1,2326.8,7.33,2336,3.1,41.49,92.75,-9,-9,40.88,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1437",151,2,2,82003,1003.1,4.0514,27.37,4.1283,34.4839,38.4,34.4848,38.4,2339.8,7.378,2368,3.06,41.9,107.12,-9,-9,37.15,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"1438",151,2,7,82103,4.5,26.2838,22.886,26.2848,34.9225,206.1,34.9231,205.6,1966.7,8.088,2303,-9,-9,-9,-9,-9,72.9,-9,-9,-9,-9,-9,1,61.5,-9,-9,-9,-9,-9
"1439",151,2,7,82103,25.3,26.2389,22.892,26.2446,34.9114,206.6,34.9126,-9,1967.3,8.092,2298,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
